Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,Cond,,Fraction,,Injection,,
ml,mAU,ml,mS/cm,ml,Fraction,ml,Injection,
60.582,18.45258,,,,,,,
60.596,18.37863,,,,,,,
60.611,18.38004,,,,,,,
60.626,18.43769,,,,,,,
60.64,18.49907,,,,,,,
60.655,18.4944,,,,,,,
60.67,18.51439,,,,,,,
60.684,18.53164,,,,,,,
60.699,18.52966,,,,,,,
60.714,18.50596,,,,,,,
60.728,18.49339,,,,,,,
60.743,18.50865,,,,,,,
60.757,18.4872,,,,,,,
60.772,18.42783,,,,,,,
60.787,18.42695,,,,,,,
60.801,18.41128,,,,,,,
60.816,18.38492,,,,,,,
60.831,18.40449,,,,,,,
60.845,18.44331,,,,,,,
60.86,18.44017,,,,,,,
60.875,18.41679,,,,,,,
60.889,18.42536,,,,,,,
60.904,18.42577,,,,,,,
60.919,18.43603,,,,,,,
60.933,18.41686,,,,,,,
60.948,18.3588,,,,,,,
60.962,18.32059,,,,,,,
60.977,18.32378,,,,,,,
60.992,18.30208,,,,,,,
61.006,18.26777,,,,,,,
61.021,18.27232,,,,,,,
61.036,18.29221,,,,,,,
61.05,18.31128,,,,,,,
61.065,18.34715,,,,,,,
61.08,18.36558,,,,,,,
61.094,18.3368,,,,,,,
61.109,18.30342,,,,,,,
61.124,18.36474,,,,,,,
61.138,18.27271,,,,,,,
61.153,18.2461,,,,,,,
61.167,18.2595,,,,,,,
61.182,18.27967,,,,,,,
61.197,18.29164,,,,,,,
61.211,18.29697,,,,,,,
61.226,18.29094,,,,,,,
61.241,18.25639,,,,,,,
61.255,18.31442,,,,,,,
61.27,18.36407,,,,,,,
61.285,18.39053,,,,,,,
61.299,18.40817,,,,,,,
61.314,18.42169,,,,,,,
61.329,18.44015,,,,,,,
61.343,18.47641,,,,,,,
61.358,18.52229,,,,,,,
61.372,18.48685,,,,,,,
61.387,18.47631,,,,,,,
61.402,18.41516,,,,,,,
61.416,18.45889,,,,,,,
61.431,18.50388,,,,,,,
61.446,18.51797,,,,,,,
61.46,18.52234,,,,,,,
61.475,18.48476,,,,,,,
61.49,18.41079,,,,,,,
61.504,18.40875,,,,,,,
61.519,18.38197,,,,,,,
61.533,18.38478,,,,,,,
61.548,18.39245,,,,,,,
61.563,18.42818,,,,,,,
61.577,18.50768,,,,,,,
61.592,18.57477,,,,,,,
61.607,18.53036,,,,,,,
61.621,18.55079,,,,,,,
61.636,18.55798,,,,,,,
61.651,18.57296,,,,,,,
61.665,18.58847,,,,,,,
61.68,18.61882,,,,,,,
61.695,18.65907,,,,,,,
61.709,18.67216,,,,,,,
61.724,18.62858,,,,,,,
61.738,18.59528,,,,,,,
61.753,18.57258,,,,,,,
61.768,18.54783,,,,,,,
61.782,18.57139,,,,,,,
61.797,18.58225,,,,,,,
61.812,18.56026,,,,,,,
61.826,18.54714,,,,,,,
61.841,18.56327,,,,,,,
61.856,18.57227,,,,,,,
61.87,18.61051,,,,,,,
61.885,18.57421,,,,,,,
61.9,18.55919,,,,,,,
61.914,18.57741,,,,,,,
61.929,18.60086,,,,,,,
61.943,18.61025,,,,,,,
61.958,18.62466,,,,,,,
61.973,18.69728,,,,,,,
61.987,18.72071,,,,,,,
62.002,18.71162,,,,,,,
62.017,18.67686,,,,,,,
62.031,18.66199,,,,,,,
62.046,18.68174,,,,,,,
62.061,18.71254,,,,,,,
62.075,18.71651,,,,,,,
62.09,18.67508,,,,,,,
62.105,18.61863,,,,,,,
62.119,18.59474,,,,,,,
62.134,18.56294,,,,,,,
62.148,18.5297,,,,,,,
62.163,18.52381,,,,,,,
62.178,18.528,,,,,,,
62.192,18.49776,,,,,,,
62.207,18.45394,,,,,,,
62.222,18.43356,,,,,,,
62.236,18.44449,,,,,,,
62.251,18.39853,,,,,,,
62.266,18.38129,,,,,,,
62.28,18.39021,,,,,,,
62.295,18.42152,,,,,,,
62.31,18.47283,,,,,,,
62.324,18.5014,,,,,,,
62.339,18.54187,,,,,,,
62.353,18.52359,,,,,,,
62.368,18.55369,,,,,,,
62.383,18.56567,,,,,,,
62.397,18.53937,,,,,,,
62.412,18.48119,,,,,,,
62.427,18.42999,,,,,,,
62.441,18.43052,,,,,,,
62.456,18.41896,,,,,,,
62.471,18.33993,,,,,,,
62.485,18.33067,,,,,,,
62.5,18.29474,,,,,,,
62.515,18.2377,,,,,,,
62.529,18.18463,,,,,,,
62.544,18.15618,,,,,,,
62.558,18.16042,,,,,,,
62.573,18.18027,,,,,,,
62.588,18.16924,,,,,,,
62.602,18.14152,,,,,,,
62.617,18.12835,,,,,,,
62.632,18.13939,,,,,,,
62.646,18.16121,,,,,,,
62.661,18.17813,,,,,,,
62.676,18.17968,,,,,,,
62.69,18.15114,,,,,,,
62.705,18.08087,,,,,,,
62.719,18.13564,,,,,,,
62.734,18.11538,,,,,,,
62.749,18.08023,,,,,,,
62.763,18.06838,,,,,,,
62.778,18.05895,,,,,,,
62.793,18.0249,,,,,,,
62.807,17.99402,,,,,,,
62.822,17.97852,,,,,,,
62.837,17.94869,,,,,,,
62.851,17.976,,,,,,,
62.866,17.97276,,,,,,,
62.881,17.94596,,,,,,,
62.895,17.93285,,,,,,,
62.91,17.9469,,,,,,,
62.924,17.95991,,,,,,,
62.939,17.92907,,,,,,,
62.954,17.9095,,,,,,,
62.968,17.92715,,,,,,,
62.983,17.9555,,,,,,,
62.998,17.96568,,,,,,,
63.012,17.97399,,,,,,,
63.027,18.01586,,,,,,,
63.042,18.08527,,,,,,,
63.056,18.0926,,,,,,,
63.071,18.15294,,,,,,,
63.086,18.13958,,,,,,,
63.1,18.09763,,,,,,,
63.115,18.05889,,,,,,,
63.129,18.02414,,,,,,,
63.144,17.99874,,,,,,,
63.159,17.98232,,,,,,,
63.173,17.92758,,,,,,,
63.188,17.95951,,,,,,,
63.203,17.9096,,,,,,,
63.217,17.91081,,,,,,,
63.232,17.89584,,,,,,,
63.247,17.89021,,,,,,,
63.261,17.89334,,,,,,,
63.276,17.87794,,,,,,,
63.291,17.88246,,,,,,,
63.305,17.95356,,,,,,,
63.32,18.02039,,,,,,,
63.334,17.99617,,,,,,,
63.349,17.99871,,,,,,,
63.364,18.01445,,,,,,,
63.378,18.03944,,,,,,,
63.393,18.06119,,,,,,,
63.408,18.0325,,,,,,,
63.422,18.05112,,,,,,,
63.437,18.04852,,,,,,,
63.452,18.07874,,,,,,,
63.466,18.04544,,,,,,,
63.481,18.02189,,,,,,,
63.496,18.00105,,,,,,,
63.51,17.95944,,,,,,,
63.525,17.93408,,,,,,,
63.539,17.93146,,,,,,,
63.554,17.89949,,,,,,,
63.569,17.87981,,,,,,,
63.583,17.87717,,,,,,,
63.598,17.87901,,,,,,,
63.613,17.84601,,,,,,,
63.627,17.80065,,,,,,,
63.642,17.80779,,,,,,,
63.657,17.84049,,,,,,,
63.671,17.88274,,,,,,,
63.686,17.83479,,,,,,,
63.701,17.83875,,,,,,,
63.715,17.83744,,,,,,,
63.73,17.84317,,,,,,,
63.744,17.85647,,,,,,,
63.759,17.85653,,,,,,,
63.774,17.8581,,,,,,,
63.788,17.83791,,,,,,,
63.803,17.80496,,,,,,,
63.818,17.75996,,,,,,,
63.832,17.70235,,,,,,,
63.847,17.67402,,,,,,,
63.862,17.66006,,,,,,,
63.876,17.62313,,,,,,,
63.891,17.56161,,,,,,,
63.906,17.41418,,,,,,,
63.92,17.41543,,,,,,,
63.935,17.4307,,,,,,,
63.949,17.43486,,,,,,,
63.964,17.44673,,,,,,,
63.979,17.44221,,,,,,,
63.993,17.4193,,,,,,,
64.008,17.42354,,,,,,,
64.023,17.41478,,,,,,,
64.037,17.39116,,,,,,,
64.052,17.37525,,,,,,,
64.067,17.40117,,,,,,,
64.081,17.42278,,,,,,,
64.096,17.46297,,,,,,,
64.11,17.48477,,,,,,,
64.125,17.42202,,,,,,,
64.14,17.40556,,,,,,,
64.154,17.40718,,,,,,,
64.169,17.44397,,,,,,,
64.184,17.43103,,,,,,,
64.198,17.435,,,,,,,
64.213,17.41803,,,,,,,
64.228,17.39399,,,,,,,
64.242,17.4115,,,,,,,
64.257,17.42181,,,,,,,
64.272,17.46646,,,,,,,
64.286,17.45054,,,,,,,
64.301,17.45551,,,,,,,
64.315,17.41043,,,,,,,
64.33,17.39627,,,,,,,
64.345,17.42794,,,,,,,
64.359,17.45172,,,,,,,
64.374,17.45533,,,,,,,
64.389,17.47191,,,,,,,
64.403,17.51078,,,,,,,
64.418,17.51957,,,,,,,
64.433,17.52352,,,,,,,
64.447,17.52778,,,,,,,
64.462,17.52439,,,,,,,
64.477,17.51196,,,,,,,
64.491,17.50196,,,,,,,
64.506,17.49628,,,,,,,
64.52,17.51913,,,,,,,
64.535,17.52068,,,,,,,
64.55,17.52447,,,,,,,
64.564,17.50888,,,,,,,
64.579,17.48853,,,,,,,
64.594,17.48552,,,,,,,
64.608,17.49189,,,,,,,
64.623,17.47514,,,,,,,
64.638,17.51633,,,,,,,
64.652,17.56431,,,,,,,
64.667,17.58501,,,,,,,
64.682,17.58278,,,,,,,
64.696,17.56645,,,,,,,
64.711,17.5714,,,,,,,
64.725,17.63239,,,,,,,
64.74,17.72122,,,,,,,
64.755,17.74072,,,,,,,
64.769,17.80094,,,,,,,
64.784,17.79561,,,,,,,
64.799,17.76082,,,,,,,
64.813,17.79006,,,,,,,
64.828,17.83908,,,,,,,
64.843,17.82678,,,,,,,
64.857,17.81491,,,,,,,
64.872,17.81861,,,,,,,
64.887,17.83805,,,,,,,
64.901,17.82745,,,,,,,
64.916,17.80456,,,,,,,
64.93,17.74889,,,,,,,
64.945,17.7137,,,,,,,
64.96,17.73779,,,,,,,
64.974,17.76182,,,,,,,
64.989,17.74066,,,,,,,
65.004,17.76141,,,,,,,
65.018,17.78578,,,,,,,
65.033,17.81746,,,,,,,
65.048,17.85658,,,,,,,
65.062,17.88684,,,,,,,
65.077,17.8816,,,,,,,
65.092,17.83791,,,,,,,
65.106,17.81618,,,,,,,
65.121,17.81383,,,,,,,
65.135,17.82748,,,,,,,
65.15,17.87225,,,,,,,
65.165,17.86657,,,,,,,
65.179,17.8722,,,,,,,
65.194,17.89516,,,,,,,
65.209,17.88419,,,,,,,
65.223,17.89976,,,,,,,
65.238,17.89607,,,,,,,
65.253,17.8855,,,,,,,
65.267,17.8574,,,,,,,
65.282,17.83302,,,,,,,
65.296,17.81992,,,,,,,
65.311,17.805,,,,,,,
65.326,17.778,,,,,,,
65.34,17.75325,,,,,,,
65.355,17.73095,,,,,,,
65.37,17.72308,,,,,,,
65.384,17.69513,,,,,,,
65.399,17.64223,,,,,,,
65.414,17.58489,,,,,,,
65.428,17.52914,,,,,,,
65.443,17.48432,,,,,,,
65.458,17.47062,,,,,,,
65.472,17.45254,,,,,,,
65.487,17.44468,,,,,,,
65.501,17.4417,,,,,,,
65.516,17.41558,,,,,,,
65.531,17.41312,,,,,,,
65.545,17.41433,,,,,,,
65.56,17.40999,,,,,,,
65.575,17.42947,,,,,,,
65.589,17.40937,,,,,,,
65.604,17.34893,,,,,,,
65.619,17.35948,,,,,,,
65.633,17.36748,,,,,,,
65.648,17.34378,,,,,,,
65.663,17.32224,,,,,,,
65.677,17.32039,,,,,,,
65.692,17.32276,,,,,,,
65.706,17.33641,,,,,,,
65.721,17.35372,,,,,,,
65.736,17.36894,,,,,,,
65.75,17.38621,,,,,,,
65.765,17.47664,,,,,,,
65.78,17.56517,,,,,,,
65.794,17.58694,,,,,,,
65.809,17.56403,,,,,,,
65.824,17.55833,,,,,,,
65.838,17.54618,,,,,,,
65.853,17.55466,,,,,,,
65.868,17.52673,,,,,,,
65.882,17.49992,,,,,,,
65.897,17.47433,,,,,,,
65.911,17.45221,,,,,,,
65.926,17.44824,,,,,,,
65.941,17.46753,,,,,,,
65.955,17.46066,,,,,,,
65.97,17.4282,,,,,,,
65.985,17.40391,,,,,,,
65.999,17.41805,,,,,,,
66.014,17.39054,,,,,,,
66.029,17.34485,,,,,,,
66.043,17.31596,,,,,,,
66.058,17.27866,,,,,,,
66.073,17.26151,,,,,,,
66.087,17.29351,,,,,,,
66.102,17.2978,,,,,,,
66.116,17.3144,,,,,,,
66.131,17.34733,,,,,,,
66.146,17.36964,,,,,,,
66.16,17.36903,,,,,,,
66.175,17.3695,,,,,,,
66.19,17.40381,,,,,,,
66.204,17.40524,,,,,,,
66.219,17.44918,,,,,,,
66.234,17.50417,,,,,,,
66.248,17.55153,,,,,,,
66.263,17.62405,,,,,,,
66.278,17.67902,,,,,,,
66.292,17.67846,,,,,,,
66.307,17.70422,,,,,,,
66.321,17.68898,,,,,,,
66.336,17.72631,,,,,,,
66.351,17.75241,,,,,,,
66.365,17.75568,,,,,,,
66.38,17.76028,,,,,,,
66.395,17.75627,,,,,,,
66.409,17.73549,,,,,,,
66.424,17.73413,,,,,,,
66.439,17.76985,,,,,,,
66.453,17.75513,,,,,,,
66.468,17.78741,,,,,,,
66.482,17.79678,,,,,,,
66.497,17.77806,,,,,,,
66.512,17.75315,,,,,,,
66.526,17.75504,,,,,,,
66.541,17.77925,,,,,,,
66.556,17.71966,,,,,,,
66.57,17.7434,,,,,,,
66.585,17.77892,,,,,,,
66.6,17.71818,,,,,,,
66.614,17.67333,,,,,,,
66.629,17.6625,,,,,,,
66.644,17.64738,,,,,,,
66.658,17.61002,,,,,,,
66.673,17.57465,,,,,,,
66.687,17.56767,,,,,,,
66.702,17.57849,,,,,,,
66.717,17.58432,,,,,,,
66.731,17.59788,,,,,,,
66.746,17.60992,,,,,,,
66.761,17.6066,,,,,,,
66.775,17.59283,,,,,,,
66.79,17.59789,,,,,,,
66.805,17.63297,,,,,,,
66.819,17.58936,,,,,,,
66.834,17.58902,,,,,,,
66.849,17.59662,,,,,,,
66.863,17.59022,,,,,,,
66.878,17.57328,,,,,,,
66.892,17.54399,,,,,,,
66.907,17.47631,,,,,,,
66.922,17.3687,,,,,,,
66.936,17.3815,,,,,,,
66.951,17.38922,,,,,,,
66.966,17.37053,,,,,,,
66.98,17.36133,,,,,,,
66.995,17.39048,,,,,,,
67.01,17.41172,,,,,,,
67.024,17.36228,,,,,,,
67.039,17.3635,,,,,,,
67.054,17.30114,,,,,,,
67.068,17.26007,,,,,,,
67.083,17.24701,,,,,,,
67.097,17.22653,,,,,,,
67.112,17.25538,,,,,,,
67.127,17.29703,,,,,,,
67.141,17.2477,,,,,,,
67.156,17.18517,,,,,,,
67.171,17.16761,,,,,,,
67.185,17.14981,,,,,,,
67.2,17.15711,,,,,,,
67.215,17.14519,,,,,,,
67.229,17.12899,,,,,,,
67.244,17.13038,,,,,,,
67.259,17.13107,,,,,,,
67.273,17.08701,,,,,,,
67.288,17.08034,,,,,,,
67.302,17.05021,,,,,,,
67.317,17.05865,,,,,,,
67.332,17.07857,,,,,,,
67.346,17.07523,,,,,,,
67.361,17.03418,,,,,,,
67.376,16.99887,,,,,,,
67.39,17.02206,,,,,,,
67.405,16.93181,,,,,,,
67.42,16.89841,,,,,,,
67.434,16.90122,,,,,,,
67.449,16.89945,,,,,,,
67.464,16.91315,,,,,,,
67.478,16.93439,,,,,,,
67.493,16.95567,,,,,,,
67.507,16.99202,,,,,,,
67.522,17.02386,,,,,,,
67.537,17.00906,,,,,,,
67.551,17.01543,,,,,,,
67.566,17.01761,,,,,,,
67.581,17.02196,,,,,,,
67.595,17.01648,,,,,,,
67.61,17.01641,,,,,,,
67.625,17.03481,,,,,,,
67.639,17.00467,,,,,,,
67.654,17.06091,,,,,,,
67.669,17.045,,,,,,,
67.683,17.03932,,,,,,,
67.698,17.04445,,,,,,,
67.712,17.04904,,,,,,,
67.727,17.05981,,,,,,,
67.742,17.09444,,,,,,,
67.756,17.14266,,,,,,,
67.771,17.10318,,,,,,,
67.786,17.0868,,,,,,,
67.8,17.09871,,,,,,,
67.815,17.09288,,,,,,,
67.83,17.06056,,,,,,,
67.844,17.05325,,,,,,,
67.859,17.07317,,,,,,,
