Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,Conc B,,Fraction,,Injection,,
ml,mAU,ml,%,ml,Fraction,ml,Injection,
137.593,80.67952,,,,,,,
137.597,80.69122,,,,,,,
137.602,80.68398,,,,,,,
137.607,80.67952,,,,,,,
137.611,80.68301,,,,,,,
137.616,80.67887,,,,,,,
137.621,80.66368,,,,,,,
137.625,80.6555,,,,,,,
137.63,80.64063,,,,,,,
137.635,80.62821,,,,,,,
137.639,80.6329,,,,,,,
137.644,80.62758,,,,,,,
137.649,80.61758,,,,,,,
137.653,80.62017,,,,,,,
137.658,80.62499,,,,,,,
137.663,80.62148,,,,,,,
137.668,80.60822,,,,,,,
137.672,80.59425,,,,,,,
137.677,80.58364,,,,,,,
137.682,80.56877,,,,,,,
137.686,80.55106,,,,,,,
137.691,80.54408,,,,,,,
137.696,80.53063,,,,,,,
137.7,80.52842,,,,,,,
137.705,80.5368,,,,,,,
137.71,80.51994,,,,,,,
137.714,80.5099,,,,,,,
137.719,80.50848,,,,,,,
137.724,80.5115,,,,,,,
137.728,80.50867,,,,,,,
137.733,80.51995,,,,,,,
137.738,80.5154,,,,,,,
137.742,80.51066,,,,,,,
137.747,80.49642,,,,,,,
137.752,80.48933,,,,,,,
137.756,80.48116,,,,,,,
137.761,80.47163,,,,,,,
137.766,80.4764,,,,,,,
137.77,80.47227,,,,,,,
137.775,80.4692,,,,,,,
137.78,80.45619,,,,,,,
137.784,80.45209,,,,,,,
137.789,80.44923,,,,,,,
137.794,80.44101,,,,,,,
137.798,80.43523,,,,,,,
137.803,80.42511,,,,,,,
137.808,80.42439,,,,,,,
137.812,80.42285,,,,,,,
137.817,80.43133,,,,,,,
137.822,80.42648,,,,,,,
137.827,80.42603,,,,,,,
137.831,80.42519,,,,,,,
137.836,80.42199,,,,,,,
137.841,80.42246,,,,,,,
137.845,80.43095,,,,,,,
137.85,80.44511,,,,,,,
137.855,80.45662,,,,,,,
137.859,80.46468,,,,,,,
137.864,80.46625,,,,,,,
137.869,80.4677,,,,,,,
137.873,80.4584,,,,,,,
137.878,80.4736,,,,,,,
137.883,80.47333,,,,,,,
137.887,80.46476,,,,,,,
137.892,80.46938,,,,,,,
137.897,80.46864,,,,,,,
137.901,80.46336,,,,,,,
137.906,80.45918,,,,,,,
137.911,80.45449,,,,,,,
137.915,80.44566,,,,,,,
137.92,80.43864,,,,,,,
137.925,80.43463,,,,,,,
137.929,80.43673,,,,,,,
137.934,80.43259,,,,,,,
137.939,80.42767,,,,,,,
137.943,80.42332,,,,,,,
137.948,80.41638,,,,,,,
137.953,80.40347,,,,,,,
137.957,80.39449,,,,,,,
137.962,80.3847,,,,,,,
137.967,80.37859,,,,,,,
137.971,80.37504,,,,,,,
137.976,80.36082,,,,,,,
137.981,80.35239,,,,,,,
137.986,80.35196,,,,,,,
137.99,80.35008,,,,,,,
137.995,80.33981,,,,,,,
138,80.34502,,,,,,,
138.004,80.34122,,,,,,,
138.009,80.33917,,,,,,,
138.014,80.33355,,,,,,,
138.018,80.33331,,,,,,,
138.023,80.32916,,,,,,,
138.028,80.32169,,,,,,,
138.032,80.32439,,,,,,,
138.037,80.32094,,,,,,,
138.042,80.3143,,,,,,,
138.046,80.30595,,,,,,,
138.051,80.29765,,,,,,,
138.056,80.28544,,,,,,,
138.06,80.28071,,,,,,,
138.065,80.27602,,,,,,,
138.07,80.26407,,,,,,,
138.074,80.26244,,,,,,,
138.079,80.26511,,,,,,,
138.084,80.26452,,,,,,,
138.088,80.26299,,,,,,,
138.093,80.25885,,,,,,,
138.098,80.2408,,,,,,,
138.102,80.22964,,,,,,,
138.107,80.21822,,,,,,,
138.112,80.21044,,,,,,,
138.116,80.20103,,,,,,,
138.121,80.19644,,,,,,,
138.126,80.18823,,,,,,,
138.13,80.18094,,,,,,,
138.135,80.17365,,,,,,,
138.14,80.17406,,,,,,,
138.145,80.18098,,,,,,,
138.149,80.18126,,,,,,,
138.154,80.18254,,,,,,,
138.159,80.17812,,,,,,,
138.163,80.17049,,,,,,,
138.168,80.16287,,,,,,,
138.173,80.16215,,,,,,,
138.177,80.15279,,,,,,,
138.182,80.15014,,,,,,,
138.187,80.14275,,,,,,,
138.191,80.14222,,,,,,,
138.196,80.14756,,,,,,,
138.201,80.14354,,,,,,,
138.205,80.13998,,,,,,,
138.21,80.14149,,,,,,,
138.215,80.13976,,,,,,,
138.219,80.14145,,,,,,,
138.224,80.1493,,,,,,,
138.229,80.13863,,,,,,,
138.233,80.1446,,,,,,,
138.238,80.14764,,,,,,,
138.243,80.13643,,,,,,,
138.247,80.13503,,,,,,,
138.252,80.12941,,,,,,,
138.257,80.11795,,,,,,,
138.261,80.12202,,,,,,,
138.266,80.12286,,,,,,,
138.271,80.12199,,,,,,,
138.275,80.11057,,,,,,,
138.28,80.10078,,,,,,,
138.285,80.10445,,,,,,,
138.289,80.11015,,,,,,,
138.294,80.11102,,,,,,,
138.299,80.10574,,,,,,,
138.303,80.09798,,,,,,,
138.308,80.08686,,,,,,,
138.313,80.08924,,,,,,,
138.318,80.07732,,,,,,,
138.322,80.06458,,,,,,,
138.327,80.06587,,,,,,,
138.332,80.06606,,,,,,,
138.336,80.0511,,,,,,,
138.341,80.05494,,,,,,,
138.346,80.05955,,,,,,,
138.35,80.05781,,,,,,,
138.355,80.06435,,,,,,,
138.36,80.05962,,,,,,,
138.364,80.05468,,,,,,,
138.369,80.05131,,,,,,,
138.374,80.05531,,,,,,,
138.378,80.05412,,,,,,,
138.383,80.05206,,,,,,,
138.388,80.04375,,,,,,,
138.392,80.03168,,,,,,,
138.397,80.04089,,,,,,,
138.402,80.05318,,,,,,,
138.406,80.05916,,,,,,,
138.411,80.0587,,,,,,,
138.416,80.05322,,,,,,,
138.42,80.06067,,,,,,,
138.425,80.05973,,,,,,,
138.43,80.04034,,,,,,,
138.434,80.03653,,,,,,,
138.439,80.03313,,,,,,,
138.444,80.02213,,,,,,,
138.448,80.02337,,,,,,,
138.453,80.02169,,,,,,,
138.458,80.02768,,,,,,,
138.462,80.02943,,,,,,,
138.467,80.02514,,,,,,,
138.472,80.02405,,,,,,,
138.477,80.02312,,,,,,,
138.481,80.02116,,,,,,,
138.486,80.01898,,,,,,,
138.491,80.00915,,,,,,,
138.495,79.99865,,,,,,,
138.5,79.98529,,,,,,,
138.505,79.9715,,,,,,,
138.509,79.96912,,,,,,,
138.514,79.96644,,,,,,,
138.519,79.96635,,,,,,,
138.523,79.95683,,,,,,,
138.528,79.9614,,,,,,,
138.533,79.94982,,,,,,,
138.537,79.93768,,,,,,,
138.542,79.93146,,,,,,,
138.547,79.92702,,,,,,,
138.551,79.92296,,,,,,,
138.556,79.91523,,,,,,,
138.561,79.90504,,,,,,,
138.565,79.90564,,,,,,,
138.57,79.90418,,,,,,,
138.575,79.89922,,,,,,,
138.579,79.89219,,,,,,,
138.584,79.87843,,,,,,,
138.589,79.87875,,,,,,,
138.593,79.88655,,,,,,,
138.598,79.88483,,,,,,,
138.603,79.88519,,,,,,,
138.607,79.88596,,,,,,,
138.612,79.89007,,,,,,,
138.617,79.87674,,,,,,,
138.621,79.87224,,,,,,,
138.626,79.8681,,,,,,,
138.631,79.86789,,,,,,,
138.636,79.8644,,,,,,,
138.64,79.85795,,,,,,,
138.645,79.85126,,,,,,,
138.65,79.84009,,,,,,,
138.654,79.83277,,,,,,,
138.659,79.83276,,,,,,,
138.664,79.83434,,,,,,,
138.668,79.82596,,,,,,,
138.673,79.82928,,,,,,,
138.678,79.82256,,,,,,,
138.682,79.81909,,,,,,,
138.687,79.81254,,,,,,,
138.692,79.8078,,,,,,,
138.696,79.80632,,,,,,,
138.701,79.80917,,,,,,,
138.706,79.80673,,,,,,,
138.71,79.80034,,,,,,,
138.715,79.79853,,,,,,,
138.72,79.8037,,,,,,,
138.724,79.80455,,,,,,,
138.729,79.80738,,,,,,,
138.734,79.80864,,,,,,,
138.738,79.80991,,,,,,,
138.743,79.81208,,,,,,,
138.748,79.81384,,,,,,,
138.752,79.81818,,,,,,,
138.757,79.80697,,,,,,,
138.762,79.79899,,,,,,,
138.766,79.79438,,,,,,,
138.771,79.78212,,,,,,,
138.776,79.775,,,,,,,
138.78,79.76807,,,,,,,
138.785,79.77542,,,,,,,
138.79,79.77234,,,,,,,
138.795,79.76166,,,,,,,
138.799,79.75276,,,,,,,
138.804,79.74167,,,,,,,
138.809,79.74623,,,,,,,
138.813,79.74484,,,,,,,
138.818,79.74152,,,,,,,
138.823,79.73322,,,,,,,
138.827,79.73041,,,,,,,
138.832,79.72603,,,,,,,
138.837,79.73026,,,,,,,
138.841,79.72906,,,,,,,
138.846,79.7191,,,,,,,
138.851,79.71149,,,,,,,
138.855,79.70815,,,,,,,
138.86,79.70486,,,,,,,
138.865,79.70753,,,,,,,
138.869,79.70684,,,,,,,
138.874,79.70791,,,,,,,
138.879,79.70797,,,,,,,
138.883,79.70298,,,,,,,
138.888,79.68803,,,,,,,
138.893,79.68462,,,,,,,
138.897,79.68036,,,,,,,
138.902,79.67915,,,,,,,
138.907,79.68204,,,,,,,
138.911,79.66722,,,,,,,
138.916,79.64742,,,,,,,
138.921,79.63815,,,,,,,
138.925,79.63526,,,,,,,
138.93,79.62584,,,,,,,
138.935,79.61465,,,,,,,
138.939,79.61256,,,,,,,
138.944,79.6013,,,,,,,
138.949,79.60123,,,,,,,
138.954,79.5891,,,,,,,
138.958,79.59215,,,,,,,
138.963,79.58686,,,,,,,
138.968,79.58099,,,,,,,
138.972,79.57584,,,,,,,
138.977,79.5744,,,,,,,
138.982,79.56599,,,,,,,
138.986,79.5626,,,,,,,
138.991,79.55338,,,,,,,
138.996,79.54862,,,,,,,
139,79.55173,,,,,,,
139.005,79.54598,,,,,,,
139.01,79.5489,,,,,,,
139.014,79.55664,,,,,,,
139.019,79.56542,,,,,,,
139.024,79.56048,,,,,,,
139.028,79.5614,,,,,,,
139.033,79.56673,,,,,,,
139.038,79.54585,,,,,,,
139.042,79.54318,,,,,,,
139.047,79.54512,,,,,,,
139.052,79.55132,,,,,,,
139.056,79.55513,,,,,,,
139.061,79.54086,,,,,,,
139.066,79.53522,,,,,,,
139.07,79.53059,,,,,,,
139.075,79.52609,,,,,,,
139.08,79.52742,,,,,,,
139.084,79.53487,,,,,,,
139.089,79.53606,,,,,,,
139.094,79.54253,,,,,,,
139.098,79.53949,,,,,,,
139.103,79.53506,,,,,,,
139.108,79.52537,,,,,,,
139.113,79.52228,,,,,,,
139.117,79.52631,,,,,,,
139.122,79.525,,,,,,,
139.127,79.522,,,,,,,
139.131,79.51858,,,,,,,
139.136,79.53296,,,,,,,
139.141,79.53796,,,,,,,
139.145,79.52867,,,,,,,
139.15,79.52391,,,,,,,
139.155,79.50755,,,,,,,
139.159,79.50625,,,,,,,
139.164,79.50772,,,,,,,
139.169,79.49734,,,,,,,
139.173,79.50927,,,,,,,
139.178,79.50235,,,,,,,
139.183,79.49594,,,,,,,
139.187,79.49461,,,,,,,
139.192,79.49098,,,,,,,
139.197,79.49635,,,,,,,
139.201,79.49472,,,,,,,
139.206,79.48918,,,,,,,
139.211,79.48737,,,,,,,
139.215,79.4787,,,,,,,
139.22,79.47948,,,,,,,
139.225,79.46911,,,,,,,
139.229,79.46219,,,,,,,
139.234,79.45504,,,,,,,
139.239,79.45288,,,,,,,
139.243,79.44944,,,,,,,
139.248,79.44813,,,,,,,
139.253,79.45116,,,,,,,
139.257,79.45205,,,,,,,
139.262,79.44564,,,,,,,
139.267,79.45174,,,,,,,
139.272,79.44843,,,,,,,
139.276,79.44202,,,,,,,
139.281,79.44081,,,,,,,
139.286,79.43869,,,,,,,
139.29,79.43983,,,,,,,
139.295,79.43099,,,,,,,
139.3,79.43044,,,,,,,
139.304,79.42638,,,,,,,
139.309,79.42949,,,,,,,
139.314,79.42496,,,,,,,
139.318,79.41975,,,,,,,
139.323,79.42257,,,,,,,
139.328,79.4247,,,,,,,
139.332,79.41895,,,,,,,
139.337,79.41651,,,,,,,
139.342,79.41312,,,,,,,
139.346,79.41043,,,,,,,
139.351,79.40527,,,,,,,
139.356,79.40033,,,,,,,
139.36,79.39638,,,,,,,
139.365,79.38298,,,,,,,
139.37,79.37585,,,,,,,
139.374,79.37465,,,,,,,
139.379,79.37743,,,,,,,
139.384,79.37316,,,,,,,
139.388,79.36204,,,,,,,
139.393,79.3508,,,,,,,
139.398,79.34914,,,,,,,
139.402,79.34035,,,,,,,
139.407,79.34232,,,,,,,
139.412,79.33622,,,,,,,
139.416,79.34122,,,,,,,
139.421,79.33165,,,,,,,
139.426,79.31384,,,,,,,
139.431,79.31186,,,,,,,
139.435,79.29951,,,,,,,
139.44,79.28851,,,,,,,
139.445,79.28157,,,,,,,
139.449,79.2736,,,,,,,
139.454,79.2652,,,,,,,
139.459,79.25802,,,,,,,
139.463,79.25357,,,,,,,
139.468,79.25005,,,,,,,
139.473,79.25254,,,,,,,
139.477,79.24466,,,,,,,
139.482,79.23071,,,,,,,
139.487,79.2234,,,,,,,
139.491,79.22544,,,,,,,
139.496,79.21506,,,,,,,
139.501,79.21224,,,,,,,
139.505,79.20069,,,,,,,
139.51,79.18767,,,,,,,
139.515,79.17867,,,,,,,
139.519,79.17355,,,,,,,
139.524,79.17858,,,,,,,
139.529,79.17388,,,,,,,
139.533,79.16897,,,,,,,
139.538,79.16663,,,,,,,
139.543,79.16599,,,,,,,
139.547,79.16637,,,,,,,
139.552,79.16659,,,,,,,
139.557,79.17007,,,,,,,
139.561,79.16552,,,,,,,
139.566,79.17326,,,,,,,
139.571,79.17061,,,,,,,
139.575,79.16572,,,,,,,
139.58,79.17267,,,,,,,
139.585,79.17072,,,,,,,
139.59,79.16935,,,,,,,
139.594,79.16263,,,,,,,
139.599,79.16778,,,,,,,
139.604,79.16341,,,,,,,
139.608,79.1643,,,,,,,
139.613,79.16354,,,,,,,
139.618,79.16732,,,,,,,
139.622,79.16427,,,,,,,
139.627,79.16258,,,,,,,
139.632,79.15816,,,,,,,
139.636,79.15944,,,,,,,
139.641,79.16152,,,,,,,
139.646,79.16363,,,,,,,
139.65,79.165,,,,,,,
139.655,79.16536,,,,,,,
139.66,79.16937,,,,,,,
139.664,79.16486,,,,,,,
139.669,79.1516,,,,,,,
139.674,79.15305,,,,,,,
139.678,79.14603,,,,,,,
139.683,79.15318,,,,,,,
139.688,79.15755,,,,,,,
139.692,79.17305,,,,,,,
139.697,79.16988,,,,,,,
139.702,79.16816,,,,,,,
139.706,79.16689,,,,,,,
139.711,79.15895,,,,,,,
139.716,79.14773,,,,,,,
139.72,79.14299,,,,,,,
139.725,79.14508,,,,,,,
139.73,79.1423,,,,,,,
139.734,79.14592,,,,,,,
139.739,79.14715,,,,,,,
139.744,79.14758,,,,,,,
139.749,79.13284,,,,,,,
139.753,79.135,,,,,,,
139.758,79.13263,,,,,,,
139.763,79.13055,,,,,,,
139.767,79.12979,,,,,,,
139.772,79.11962,,,,,,,
139.777,79.10394,,,,,,,
139.781,79.10957,,,,,,,
139.786,79.08831,,,,,,,
139.791,79.07879,,,,,,,
139.795,79.06448,,,,,,,
139.8,79.0526,,,,,,,
139.805,79.04106,,,,,,,
139.809,79.04067,,,,,,,
139.814,79.03511,,,,,,,
139.819,79.02478,,,,,,,
139.823,79.01135,,,,,,,
139.828,79.00558,,,,,,,
139.833,79.00008,,,,,,,
139.837,78.99242,,,,,,,
139.842,78.98339,,,,,,,
139.847,78.98595,,,,,,,
139.851,78.97797,,,,,,,
139.856,78.98397,,,,,,,
139.861,78.98341,,,,,,,
139.865,78.97191,,,,,,,
139.87,78.97749,,,,,,,
139.875,78.97788,,,,,,,
139.879,78.9716,,,,,,,
139.884,78.97156,,,,,,,
139.889,78.9789,,,,,,,
139.893,78.96735,,,,,,,
139.898,78.96584,,,,,,,
139.903,78.96548,,,,,,,
139.908,78.96471,,,,,,,
139.912,78.96282,,,,,,,
139.917,78.96351,,,,,,,
139.922,78.97219,,,,,,,
139.926,78.97279,,,,,,,
139.931,78.96656,,,,,,,
139.936,78.96518,,,,,,,
139.94,78.96709,,,,,,,
139.945,78.95345,,,,,,,
139.95,78.95367,,,,,,,
139.954,78.95393,,,,,,,
139.959,78.94727,,,,,,,
139.964,78.95049,,,,,,,
139.968,78.94571,,,,,,,
139.973,78.93885,,,,,,,
139.978,78.94901,,,,,,,
139.982,78.95197,,,,,,,
139.987,78.95105,,,,,,,
139.992,78.95292,,,,,,,
139.996,78.95818,,,,,,,
140.001,78.9585,,,,,,,
140.006,78.95994,,,,,,,
140.01,78.95441,,,,,,,
140.015,78.95154,,,,,,,
140.02,78.94785,,,,,,,
140.024,78.93571,,,,,,,
140.029,78.93913,,,,,,,
140.034,78.93614,,,,,,,
140.038,78.92995,,,,,,,
140.043,78.92994,,,,,,,
140.048,78.93178,,,,,,,
140.052,78.92865,,,,,,,
140.057,78.9136,,,,,,,
140.062,78.90668,,,,,,,
140.066,78.89635,,,,,,,
140.071,78.89099,,,,,,,
140.076,78.88948,,,,,,,
140.081,78.87171,,,,,,,
140.085,78.871,,,,,,,
140.09,78.86597,,,,,,,
140.095,78.86185,,,,,,,
140.099,78.8569,,,,,,,
140.104,78.84778,,,,,,,
140.109,78.85019,,,,,,,
140.113,78.85246,,,,,,,
140.118,78.84817,,,,,,,
140.123,78.84779,,,,,,,
140.127,78.84653,,,,,,,
140.132,78.85098,,,,,,,
140.137,78.85816,,,,,,,
140.141,78.84634,,,,,,,
140.146,78.83903,,,,,,,
140.151,78.83049,,,,,,,
140.155,78.83666,,,,,,,
140.16,78.84238,,,,,,,
140.165,78.84709,,,,,,,
140.169,78.84869,,,,,,,
140.174,78.85364,,,,,,,
140.179,78.85619,,,,,,,
140.183,78.85279,,,,,,,
140.188,78.84709,,,,,,,
140.193,78.84697,,,,,,,
140.197,78.84669,,,,,,,
140.202,78.84528,,,,,,,
140.207,78.84132,,,,,,,
140.211,78.84375,,,,,,,
140.216,78.84612,,,,,,,
140.221,78.837,,,,,,,
140.225,78.83255,,,,,,,
140.23,78.82953,,,,,,,
140.235,78.81598,,,,,,,
140.24,78.81346,,,,,,,
140.244,78.81892,,,,,,,
140.249,78.8008,,,,,,,
140.254,78.79716,,,,,,,
140.258,78.78859,,,,,,,
140.263,78.7889,,,,,,,
140.268,78.79484,,,,,,,
140.272,78.78653,,,,,,,
140.277,78.77663,,,,,,,
140.282,78.76412,,,,,,,
140.286,78.75839,,,,,,,
140.291,78.75541,,,,,,,
140.296,78.75487,,,,,,,
140.3,78.74533,,,,,,,
140.305,78.74651,,,,,,,
140.31,78.73392,,,,,,,
140.314,78.72643,,,,,,,
140.319,78.7244,,,,,,,
140.324,78.72331,,,,,,,
140.328,78.71821,,,,,,,
140.333,78.7187,,,,,,,
140.338,78.72827,,,,,,,
140.342,78.72425,,,,,,,
140.347,78.72667,,,,,,,
140.352,78.73189,,,,,,,
140.356,78.72878,,,,,,,
140.361,78.72,,,,,,,
140.366,78.70718,,,,,,,
140.37,78.70058,,,,,,,
140.375,78.70247,,,,,,,
140.38,78.7101,,,,,,,
140.384,78.71413,,,,,,,
140.389,78.70098,,,,,,,
140.394,78.70051,,,,,,,
140.399,78.69321,,,,,,,
140.403,78.69196,,,,,,,
140.408,78.69138,,,,,,,
140.413,78.68996,,,,,,,
140.417,78.69356,,,,,,,
140.422,78.6932,,,,,,,
140.427,78.69152,,,,,,,
140.431,78.68908,,,,,,,
140.436,78.67867,,,,,,,
140.441,78.66728,,,,,,,
140.445,78.66655,,,,,,,
140.45,78.65456,,,,,,,
140.455,78.63772,,,,,,,
140.459,78.63368,,,,,,,
140.464,78.62856,,,,,,,
140.469,78.62318,,,,,,,
140.473,78.61873,,,,,,,
140.478,78.61555,,,,,,,
140.483,78.61743,,,,,,,
140.487,78.61929,,,,,,,
140.492,78.61077,,,,,,,
140.497,78.60471,,,,,,,
140.501,78.60264,,,,,,,
140.506,78.60452,,,,,,,
140.511,78.61359,,,,,,,
140.515,78.60525,,,,,,,
140.52,78.59769,,,,,,,
140.525,78.58964,,,,,,,
140.529,78.57964,,,,,,,
140.534,78.5709,,,,,,,
140.539,78.56892,,,,,,,
140.543,78.56176,,,,,,,
140.548,78.56261,,,,,,,
140.553,78.57629,,,,,,,
140.558,78.57008,,,,,,,
140.562,78.57286,,,,,,,
140.567,78.578,,,,,,,
140.572,78.57301,,,,,,,
140.576,78.56564,,,,,,,
140.581,78.55881,,,,,,,
140.586,78.55823,,,,,,,
140.59,78.55397,,,,,,,
140.595,78.55011,,,,,,,
140.6,78.55141,,,,,,,
140.604,78.56024,,,,,,,
140.609,78.54507,,,,,,,
140.614,78.53645,,,,,,,
140.618,78.53765,,,,,,,
140.623,78.53577,,,,,,,
140.628,78.53635,,,,,,,
140.632,78.53441,,,,,,,
140.637,78.53764,,,,,,,
140.642,78.53963,,,,,,,
140.646,78.53781,,,,,,,
140.651,78.53238,,,,,,,
140.656,78.5312,,,,,,,
140.66,78.52988,,,,,,,
140.665,78.52134,,,,,,,
140.67,78.50875,,,,,,,
140.674,78.5076,,,,,,,
140.679,78.50392,,,,,,,
140.684,78.48927,,,,,,,
140.688,78.49279,,,,,,,
140.693,78.49066,,,,,,,
140.698,78.49019,,,,,,,
140.702,78.48732,,,,,,,
140.707,78.48136,,,,,,,
140.712,78.48114,,,,,,,
140.717,78.47852,,,,,,,
140.721,78.48116,,,,,,,
140.726,78.4734,,,,,,,
140.731,78.46946,,,,,,,
140.735,78.45914,,,,,,,
140.74,78.44263,,,,,,,
140.745,78.44464,,,,,,,
140.749,78.44987,,,,,,,
140.754,78.44781,,,,,,,
140.759,78.444,,,,,,,
140.763,78.43716,,,,,,,
140.768,78.43975,,,,,,,
140.773,78.44296,,,,,,,
140.777,78.44453,,,,,,,
140.782,78.43762,,,,,,,
140.787,78.42828,,,,,,,
140.791,78.42384,,,,,,,
140.796,78.42787,,,,,,,
140.801,78.41054,,,,,,,
140.805,78.40476,,,,,,,
140.81,78.40486,,,,,,,
140.815,78.40372,,,,,,,
140.819,78.40356,,,,,,,
140.824,78.4052,,,,,,,
140.829,78.40849,,,,,,,
140.833,78.40826,,,,,,,
140.838,78.42071,,,,,,,
140.843,78.42166,,,,,,,
140.847,78.41325,,,,,,,
140.852,78.39833,,,,,,,
140.857,78.39778,,,,,,,
140.861,78.38651,,,,,,,
140.866,78.38528,,,,,,,
140.871,78.38273,,,,,,,
140.876,78.3758,,,,,,,
140.88,78.37355,,,,,,,
140.885,78.37213,,,,,,,
140.89,78.37807,,,,,,,
140.894,78.37582,,,,,,,
140.899,78.37609,,,,,,,
140.904,78.37661,,,,,,,
140.908,78.37095,,,,,,,
140.913,78.36557,,,,,,,
140.918,78.36512,,,,,,,
140.922,78.36197,,,,,,,
140.927,78.3628,,,,,,,
140.932,78.36004,,,,,,,
140.936,78.35002,,,,,,,
140.941,78.34374,,,,,,,
140.946,78.3438,,,,,,,
140.95,78.34554,,,,,,,
140.955,78.35082,,,,,,,
140.96,78.35373,,,,,,,
140.964,78.35189,,,,,,,
140.969,78.34687,,,,,,,
140.974,78.33982,,,,,,,
140.978,78.33363,,,,,,,
140.983,78.33002,,,,,,,
140.988,78.33672,,,,,,,
140.992,78.32893,,,,,,,
140.997,78.32908,,,,,,,
141.002,78.31883,,,,,,,
141.006,78.30963,,,,,,,
141.011,78.30775,,,,,,,
141.016,78.30913,,,,,,,
141.02,78.30413,,,,,,,
141.025,78.30659,,,,,,,
141.03,78.303,,,,,,,
141.035,78.3085,,,,,,,
141.039,78.30889,,,,,,,
141.044,78.30694,,,,,,,
141.049,78.29894,,,,,,,
141.053,78.29694,,,,,,,
141.058,78.29337,,,,,,,
141.063,78.29429,,,,,,,
141.067,78.29229,,,,,,,
141.072,78.28881,,,,,,,
141.077,78.28825,,,,,,,
141.081,78.28715,,,,,,,
141.086,78.27954,,,,,,,
141.091,78.26459,,,,,,,
141.095,78.25375,,,,,,,
141.1,78.25054,,,,,,,
141.105,78.25709,,,,,,,
141.109,78.25072,,,,,,,
141.114,78.23962,,,,,,,
141.119,78.2327,,,,,,,
141.123,78.22703,,,,,,,
141.128,78.22015,,,,,,,
141.133,78.20773,,,,,,,
141.137,78.20136,,,,,,,
141.142,78.19933,,,,,,,
141.147,78.19215,,,,,,,
141.151,78.17976,,,,,,,
141.156,78.16708,,,,,,,
141.161,78.15426,,,,,,,
141.165,78.14756,,,,,,,
141.17,78.15129,,,,,,,
141.175,78.15038,,,,,,,
141.179,78.14952,,,,,,,
141.184,78.14794,,,,,,,
141.189,78.16194,,,,,,,
141.193,78.15899,,,,,,,
141.198,78.16448,,,,,,,
141.203,78.1632,,,,,,,
141.208,78.16328,,,,,,,
141.212,78.15855,,,,,,,
141.217,78.16187,,,,,,,
141.222,78.15829,,,,,,,
141.226,78.15088,,,,,,,
141.231,78.15166,,,,,,,
141.236,78.14902,,,,,,,
141.24,78.14053,,,,,,,
141.245,78.14532,,,,,,,
141.25,78.14829,,,,,,,
141.254,78.15366,,,,,,,
141.259,78.15684,,,,,,,
141.264,78.15215,,,,,,,
141.268,78.15144,,,,,,,
141.273,78.14179,,,,,,,
141.278,78.14253,,,,,,,
141.282,78.13842,,,,,,,
141.287,78.12974,,,,,,,
141.292,78.12301,,,,,,,
141.296,78.11401,,,,,,,
141.301,78.10056,,,,,,,
141.306,78.10033,,,,,,,
141.31,78.10508,,,,,,,
141.315,78.10535,,,,,,,
141.32,78.09995,,,,,,,
141.324,78.10304,,,,,,,
141.329,78.11281,,,,,,,
141.334,78.1166,,,,,,,
141.338,78.11497,,,,,,,
141.343,78.11095,,,,,,,
141.348,78.11227,,,,,,,
141.352,78.1202,,,,,,,
141.357,78.112,,,,,,,
141.362,78.12241,,,,,,,
141.367,78.1218,,,,,,,
141.371,78.11655,,,,,,,
141.376,78.12296,,,,,,,
141.381,78.11407,,,,,,,
141.385,78.11319,,,,,,,
141.39,78.11025,,,,,,,
141.395,78.10603,,,,,,,
141.399,78.1049,,,,,,,
141.404,78.10339,,,,,,,
141.409,78.09966,,,,,,,
141.413,78.09094,,,,,,,
141.418,78.08955,,,,,,,
141.423,78.08659,,,,,,,
141.427,78.06957,,,,,,,
141.432,78.06182,,,,,,,
141.437,78.05683,,,,,,,
141.441,78.04826,,,,,,,
141.446,78.04122,,,,,,,
141.451,78.03237,,,,,,,
141.455,78.02699,,,,,,,
141.46,78.0209,,,,,,,
141.465,78.02053,,,,,,,
141.469,78.01732,,,,,,,
141.474,78.01299,,,,,,,
141.479,78.009,,,,,,,
141.483,78.00204,,,,,,,
141.488,77.98888,,,,,,,
141.493,77.99191,,,,,,,
141.497,77.99358,,,,,,,
141.502,77.99113,,,,,,,
141.507,77.9854,,,,,,,
141.511,77.9847,,,,,,,
141.516,77.98215,,,,,,,
141.521,77.975,,,,,,,
141.526,77.98014,,,,,,,
141.53,77.98305,,,,,,,
141.535,77.97919,,,,,,,
141.54,77.98488,,,,,,,
141.544,77.98306,,,,,,,
141.549,77.97967,,,,,,,
141.554,77.97542,,,,,,,
141.558,77.97305,,,,,,,
141.563,77.96753,,,,,,,
141.568,77.96643,,,,,,,
141.572,77.95997,,,,,,,
141.577,77.9491,,,,,,,
141.582,77.94936,,,,,,,
141.586,77.95988,,,,,,,
141.591,77.96014,,,,,,,
141.596,77.95081,,,,,,,
141.6,77.9483,,,,,,,
141.605,77.94391,,,,,,,
141.61,77.93893,,,,,,,
141.614,77.93716,,,,,,,
141.619,77.93549,,,,,,,
141.624,77.92326,,,,,,,
141.628,77.91622,,,,,,,
141.633,77.91537,,,,,,,
141.638,77.9097,,,,,,,
141.642,77.90901,,,,,,,
141.647,77.90823,,,,,,,
141.652,77.90991,,,,,,,
141.656,77.90656,,,,,,,
